ORLY,2021-10-06,604.97998,614.280029,602.01001,612.929993,612.929993,475400
ORLY,2021-10-07,617.799988,619.289978,611.030029,611.820007,611.820007,419000
ORLY,2021-10-08,611.789978,615.599976,607.219971,610.25,610.25,465600
ORLY,2021-10-11,609.960022,613.070007,604.97998,605.219971,605.219971,268400
ORLY,2021-10-12,608.809998,612.0,604.330017,608.919983,608.919983,210000
ORLY,2021-10-13,609.700012,612.98999,601.72998,612.340027,612.340027,266300
ORLY,2021-10-14,612.52002,625.469971,611.950012,625.130005,625.130005,288600
ORLY,2021-10-15,628.349976,633.119995,628.0,628.98999,628.98999,349700
ORLY,2021-10-18,629.169983,640.26001,629.169983,638.330017,638.330017,478200
ORLY,2021-10-19,639.900024,641.190002,632.539978,638.23999,638.23999,344100
ORLY,2021-10-20,642.559998,648.440002,639.659973,644.409973,644.409973,328900
ORLY,2021-10-21,647.919983,663.780029,643.799988,663.25,663.25,321700
ORLY,2021-10-22,664.52002,669.090027,659.909973,663.570007,663.570007,281800
ORLY,2021-10-25,664.73999,666.51001,659.419983,661.340027,661.340027,409500
ORLY,2021-10-26,662.530029,663.719971,657.130005,658.349976,658.349976,312500
ORLY,2021-10-27,658.090027,658.419983,647.099976,650.950012,650.950012,620600
ORLY,2021-10-28,644.0,645.320007,613.280029,624.799988,624.799988,951400
ORLY,2021-10-29,624.309998,632.369995,618.26001,622.320007,622.320007,552300
ORLY,2021-11-01,622.330017,625.440002,615.919983,619.72998,619.72998,535700
ORLY,2021-11-02,621.929993,628.950012,617.659973,621.099976,621.099976,592300
ORLY,2021-11-03,622.75,624.940002,614.01001,621.570007,621.570007,436100
ORLY,2021-11-04,620.830017,636.330017,620.830017,633.869995,633.869995,532400
ORLY,2021-11-05,637.0,639.659973,631.159973,638.080017,638.080017,311900
ORLY,2021-11-08,637.630005,640.619995,630.919983,635.159973,635.159973,238800
ORLY,2021-11-09,636.840027,647.549988,635.5,643.450012,643.450012,291800
ORLY,2021-11-10,642.789978,649.039978,642.789978,647.969971,647.969971,267500
ORLY,2021-11-11,649.23999,652.830017,644.429993,645.090027,645.090027,240100
ORLY,2021-11-12,649.909973,654.72998,645.429993,648.97998,648.97998,254900
ORLY,2021-11-15,649.030029,656.789978,648.23999,649.76001,649.76001,236900
ORLY,2021-11-16,648.679993,659.52002,645.619995,652.0,652.0,431400
ORLY,2021-11-17,653.919983,657.710022,639.580017,640.969971,640.969971,377500
ORLY,2021-11-18,642.359985,649.299988,638.530029,645.950012,645.950012,332100
